4381
itemid	name	level	unk	price	pricec	sell	unk	unk	durtype	duration	hp	attmin	attmax	att(trans)min	att(trans)max	TransGauge	Crit	evade	spectrans	speed	transbotdef	transbotatt	transspeed	ranged	luck	unk	effect	image	description
1220900	Kilohawk	65	1	1700	0	166	16777473	257	0	0	0	0	0	108	189	0	0	0	0	62	0	29	0	0	0	0	0	46	With a lowered front end, the body stays close to the ground for stability.
1220901	KilohawkSPD(+1)	67	1	1455	0	182	16777473	257	0	0	0	0	0	108	189	0	0	0	0	123	0	57	0	0	0	0	0	46	With a lowered front end, the body stays close to the ground for stability.
1220902	KilohawkSPD(+2)	68	1	2000	0	250	16777473	257	0	0	0	0	0	108	189	0	0	0	0	135	0	63	0	0	0	0	0	46	With a lowered front end, the body stays close to the ground for stability.
1220903	KilohawkSPD(+3)	70	1	2650	0	331	16777473	257	0	0	0	0	0	108	189	0	0	0	0	165	0	76	0	0	0	0	0	46	With a lowered front end, the body stays close to the ground for stability.
1220904	KilohawkSPD(XMOG)	100	1	2650	0	331	16777473	257	0	0	0	0	0	162	299	0	0	0	0	285	0	96	0	0	0	0	2	46	With a lowered front end, the body stays close to the ground for stability.
1221000	Sabercron	75	1	1575	0	197	16777473	257	0	0	0	0	0	118	210	0	0	0	0	69	0	32	0	0	0	0	0	47	The strange design of this body piece allows for the unique transformation.
1221001	SabercronSPD(+1)	77	1	1725	0	216	16777473	257	0	0	0	0	0	118	210	0	0	0	0	138	0	63	0	0	0	0	0	47	The strange design of this body piece allows for the unique transformation.
1221002	SabercronSPD(+2)	78	1	2360	0	295	16777473	257	0	0	0	0	0	118	210	0	0	0	0	150	0	69	0	0	0	0	0	47	The strange design of this body piece allows for the unique transformation.
1221003	SabercronSPD(+3)	80	1	3150	0	394	16777473	257	0	0	0	0	0	118	210	0	0	0	0	195	0	80	0	0	0	0	0	47	The strange design of this body piece allows for the unique transformation.
1221004	SabercronSPD(XMOG)	100	1	3150	0	394	16777473	257	0	0	0	0	0	162	299	0	0	0	0	285	0	96	0	0	0	0	2	47	The strange design of this body piece allows for the unique transformation.
1221100	Bladium	85	1	2050	0	225	16777473	257	0	0	0	0	0	140	280	0	0	0	0	78	0	36	0	0	0	0	0	48	Stolen from a high-security facility, these untested parts are considered extremely dangerous.
1221101	BladiumSPD(+1)	87	1	1980	0	248	16777473	257	0	0	0	0	0	140	280	0	0	0	0	155	0	71	0	0	0	0	0	48	Stolen from a high-security facility, these untested parts are considered extremely dangerous.
1221102	BladiumSPD(+2)	88	1	2700	0	338	16777473	257	0	0	0	0	0	140	280	0	0	0	0	187	0	76	0	0	0	0	0	48	Stolen from a high-security facility, these untested parts are considered extremely dangerous.
1221103	BladiumSPD(+3)	90	1	3600	0	450	16777473	257	0	0	0	0	0	140	280	0	0	0	0	235	0	90	0	0	0	0	0	48	Stolen from a high-security facility, these untested parts are considered extremely dangerous.
1221104	BladiumSPD(XMOG)	100	1	3600	0	450	16777473	257	0	0	0	0	0	162	299	0	0	0	0	285	0	96	0	0	0	0	2	48	Stolen from a high-security facility, these untested parts are considered extremely dangerous.
1221110	Diamond Bladium	100	1	7500000	0	100	16777473	257	0	0	0	0	0	162	299	0	0	0	0	285	0	96	0	0	0	0	0	50	Forged and perfected from various meteors scattered across Cyberspace. [OC10]
1221400	Zeptonium	95	1	2300	0	253	16777473	257	0	0	0	0	0	162	299	0	0	0	0	92	0	37	0	0	0	0	0	49	The highest tier of BOT equipment for the vanguards of Cyberspace.
1221401	ZeptoniumSPD(+1)	97	1	2225	0	278	16777473	257	0	0	0	0	0	162	299	0	0	0	0	183	0	74	0	0	0	0	0	49	
The highest tier of BOT equipment for the vanguards of Cyberspace.
1221402	ZeptoniumSPD(+2)	98	1	3040	0	380	16777473	257	0	0	0	0	0	162	299	0	0	0	0	225	0	79	0	0	0	0	0	49	
The highest tier of BOT equipment for the vanguards of Cyberspace.
1221403	ZeptoniumSPD(+3)	100	1	4050	0	506	16777473	257	0	0	0	0	0	162	299	0	0	0	0	285	0	96	0	0	0	0	0	49	
The highest tier of BOT equipment for the vanguards of Cyberspace.
1221404	ZeptoniumSPD(XMOG)	100	1	4050	0	506	16777473	257	0	0	0	0	0	162	299	0	0	0	0	285	0	96	0	0	0	0	2	49	
The highest tier of BOT equipment for the vanguards of Cyberspace.
1222700	Hackenn-Reactive	80	1	0	0	0	16777473	257	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	
1222701	Hackenn-ReactiveSPD(+1)	82	1	0	0	500	16777473	257	0	0	0	0	0	162	299	0	0	0	0	183	0	74	0	0	0	0	0	42	Corrupted Surge reactive from the depths of the Hackenn ruins.
1222702	Hackenn-ReactiveSPD(+2)	86	1	0	0	500	16777473	257	0	0	0	0	0	162	299	0	0	0	0	225	0	79	0	0	0	0	0	42	Corrupted Surge reactive from the depths of the Hackenn ruins.
1222703	Hackenn-ReactiveSPD(+3)	90	1	0	0	500	16777473	257	0	0	0	0	0	162	299	0	0	0	0	285	0	96	0	0	0	0	0	42	Corrupted Surge reactive from the depths of the Hackenn ruins.
1222704	Hackenn-ReactiveSPD(XMOG)	90	1	0	0	500	16777473	257	0	0	0	0	0	162	299	0	0	0	0	285	0	96	0	0	0	0	2	42	Corrupted Surge reactive from the depths of the Hackenn ruins.
1222900	WraithGlider	100	1	0	0	172	16777473	257	0	0	0	0	0	162	299	0	0	0	0	92	0	37	0	0	0	0	0	51	Perfectly manufactured for mobility and to destroy enemies without giving them a fighting chance.
1222901	WraithGliderBST(+1)	100	1	0	0	190	16777473	257	0	0	0	0	0	162	299	0	0	0	0	183	0	74	0	0	0	0	0	51	Perfectly manufactured for mobility and to destroy enemies without giving them a fighting chance.
1222902	WraithGliderBST(+2)	100	1	0	0	264	16777473	257	0	0	0	0	0	162	299	0	0	0	0	225	0	79	0	0	0	0	0	51	Perfectly manufactured for mobility and to destroy enemies without giving them a fighting chance.
1222903	WraithGliderBST(+3)	100	1	0	0	350	16777473	257	0	0	0	0	0	162	299	0	0	0	0	285	0	96	0	0	0	0	0	51	Perfectly manufactured for mobility and to destroy enemies without giving them a fighting chance.
1222904	WraithGliderBST(XMOG)	100	1	0	0	350	16777473	257	0	0	0	0	0	162	299	0	0	0	0	285	0	96	0	0	0	0	2	51	Perfectly manufactured for mobility and to destroy enemies without giving them a fighting chance.
1223000	Bronze Battlemesh(Lv1)	1	1	0	0	45	16777473	257	0	0	0	0	0	38	47	0	0	0	0	30	0	15	0	0	0	0	0	52	Mesh earned in skill-based combat worn by the warriors of Cyberspace.
1223001	Bronze Battlemesh(Lv25)	25	1	0	0	45	16777473	257	0	0	0	0	0	68	105	0	0	0	0	75	0	36	0	0	0	0	0	52	Mesh earned in skill-based combat worn by the warriors of Cyberspace.
1223002	Bronze Battlemesh(Lv60)	60	1	0	0	45	16777473	257	0	0	0	0	0	98	168	0	0	0	0	120	0	56	0	0	0	0	0	52	Mesh earned in skill-based combat worn by the warriors of Cyberspace.
1223003	Bronze Battlemesh(Lv90)	90	1	0	0	45	16777473	257	0	0	0	0	0	140	280	0	0	0	0	187	0	76	0	0	0	0	0	52	Mesh earned in skill-based combat worn by the warriors of Cyberspace.
1223010	Silver Battlemesh(Lv1)	1	1	0	0	150	16777473	257	0	0	0	0	0	48	63	0	0	0	0	75	0	36	0	0	0	0	0	53	Mesh earned in skill-based combat worn by the warriors of Cyberspace.
1223011	Silver Battlemesh(Lv25)	25	1	0	0	150	16777473	257	0	0	0	0	0	78	126	0	0	0	0	120	0	54	0	0	0	0	0	53	Mesh earned in skill-based combat worn by the warriors of Cyberspace.
1223012	Silver Battlemesh(Lv60)	60	1	0	0	150	16777473	257	0	0	0	0	0	108	189	0	0	0	0	165	0	76	0	0	0	0	0	53	Mesh earned in skill-based combat worn by the warriors of Cyberspace.
1223013	Silver Battlemesh(Lv90)	90	1	0	0	150	16777473	257	0	0	0	0	0	162	299	0	0	0	0	285	0	96	0	0	0	0	0	53	Mesh earned in skill-based combat worn by the warriors of Cyberspace.
1223020	Gold Battlemesh(Lv1)	1	1	0	0	1000	16777473	257	0	0	0	0	0	48	63	0	0	0	0	75	0	36	0	0	0	0	0	54	Mesh earned in skill-based combat worn by the warriors of Cyberspace.
1223021	Gold Battlemesh(Lv25)	25	1	0	0	1000	16777473	257	0	0	0	0	0	78	126	0	0	0	0	120	0	54	0	0	0	0	0	54	Mesh earned in skill-based combat worn by the warriors of Cyberspace.
1223022	Gold Battlemesh(Lv60)	60	1	0	0	1000	16777473	257	0	0	0	0	0	108	189	0	0	0	0	165	0	76	0	0	0	0	0	54	Mesh earned in skill-based combat worn by the warriors of Cyberspace.
1223023	Gold Battlemesh(Lv90)	90	1	0	0	1000	16777473	257	0	0	0	0	0	162	299	0	0	0	0	285	0	96	0	0	0	0	0	54	Mesh earned in skill-based combat worn by the warriors of Cyberspace.
1223100	InfernoSurgeBody	100	1	0	0	172	16777473	257	0	0	0	0	0	162	299	0	0	0	0	92	0	37	0	0	0	0	0	55	Perfectly manufactured for mobility and to destroy enemies without giving them a fighting chance.
1223101	InfernoSurgeBodyBST(+1)	100	1	0	0	190	16777473	257	0	0	0	0	0	162	299	0	0	0	0	183	0	74	0	0	0	0	0	55	Perfectly manufactured for mobility and to destroy enemies without giving them a fighting chance.
1223102	InfernoSurgeBodyBST(+2)	100	1	0	0	264	16777473	257	0	0	0	0	0	162	299	0	0	0	0	225	0	79	0	0	0	0	0	55	Perfectly manufactured for mobility and to destroy enemies without giving them a fighting chance.
1223103	InfernoSurgeBodyBST(+3)	100	1	0	0	350	16777473	257	0	0	0	0	0	162	299	0	0	0	0	285	0	96	0	0	0	0	0	55	Perfectly manufactured for mobility and to destroy enemies without giving them a fighting chance.
1223104	InfernoSurgeBodyBST(XMOG)	100	1	0	0	350	16777473	257	0	0	0	0	0	162	299	0	0	0	0	285	0	96	0	0	0	0	2	55	Perfectly manufactured for mobility and to destroy enemies without giving them a fighting chance.
1223200	Skysplitter	100	1	0	0	172	16777473	257	0	0	0	0	0	162	299	0	0	0	0	92	0	37	0	0	0	0	0	56	Earned through proven valor in the Survival Simulator.
1223201	SkysplitterBST(+1)	100	1	0	0	190	16777473	257	0	0	0	0	0	162	299	0	0	0	0	183	0	74	0	0	0	0	0	56	Earned through proven valor in the Survival Simulator.
1223202	SkysplitterBST(+2)	100	1	0	0	264	16777473	257	0	0	0	0	0	162	299	0	0	0	0	225	0	79	0	0	0	0	0	56	Earned through proven valor in the Survival Simulator.
1223203	SkysplitterBST(+3)	100	1	0	0	350	16777473	257	0	0	0	0	0	162	299	0	0	0	0	285	0	96	0	0	0	0	0	56	Earned through proven valor in the Survival Simulator.
1223204	SkysplitterBST(XMOG)	100	1	0	0	350	16777473	257	0	0	0	0	0	162	299	0	0	0	0	285	0	96	0	0	0	0	2	56	Earned through proven valor in the Survival Simulator.
1230100	Spiker	1	1	35	0	3	16777473	257	0	0	0	9	13	0	0	0	0	0	0	0	0	0	2	14	0	0	0	0	Spiker is the basic upgrade for Surge. The enhanced metals in this part increases attack abilities.
1230101	SpikerGUN(+1)	1	1	22	0	3	16777473	257	0	0	0	9	13	0	0	0	0	0	0	0	0	0	4	27	0	0	0	0	Spiker is the basic upgrade for Surge. The enhanced metals in this part increases attack abilities.
1230102	SpikerGUN(+2)	1	1	30	0	4	16777473	257	0	0	0	9	13	0	0	0	0	0	0	0	0	0	10	45	0	0	0	0	Spiker is the basic upgrade for Surge. The enhanced metals in this part increases attack abilities.
1230103	SpikerGUN(+3)	1	1	40	0	5	16777473	257	0	0	0	9	13	0	0	0	0	0	0	0	0	0	24	90	0	0	0	0	Spiker is the basic upgrade for Surge. The enhanced metals in this part increases attack abilities.
1230104	SpikerGUN(XMOG)	100	1	40	0	5	16777473	257	0	0	0	51	64	0	0	0	0	0	0	0	0	0	96	360	0	0	2	0	Spiker is the basic upgrade for Surge. The enhanced metals in this part increases attack abilities.
1230130	SpikerGUN(E1)	1	1	0	0	5	16777473	257	0	0	0	9	13	0	0	0	0	0	0	0	0	0	24	90	0	0	0	3	Spiker is the basic upgrade for Surge. The enhanced metals in this part increases attack abilities.
1230131	SpikerGUN(XE1)	100	1	0	0	5	16777473	257	0	0	0	51	64	0	0	0	0	0	0	0	0	0	96	360	0	0	2	3	Spiker is the basic upgrade for Surge. The enhanced metals in this part increases attack abilities.
1230140	SpikerGUN(E2)	1	1	0	0	5	16777473	257	0	0	0	9	13	0	0	0	0	0	0	0	0	0	24	90	0	0	0	4	Spiker is the basic upgrade for Surge. The enhanced metals in this part increases attack abilities.
1230141	SpikerGUN(XE2)	100	1	0	0	5	16777473	257	0	0	0	51	64	0	0	0	0	0	0	0	0	0	96	360	0	0	2	4	Spiker is the basic upgrade for Surge. The enhanced metals in this part increases attack abilities.
1230150	SpikerGUN(E3)	1	1	0	0	5	16777473	257	0	0	0	9	13	0	0	0	0	0	0	0	0	0	24	90	0	0	0	5	Spiker is the basic upgrade for Surge. The enhanced metals in this part increases attack abilities.
1230151	SpikerGUN(XE3)	100	1	0	0	5	16777473	257	0	0	0	51	64	0	0	0	0	0	0	0	0	0	96	360	0	0	2	5	Spiker is the basic upgrade for Surge. The enhanced metals in this part increases attack abilities.
1230200	Reacular	1	1	80	0	6	16777473	257	0	0	0	12	17	0	0	0	0	0	0	0	0	0	5	26	0	0	0	6	Reacular, Surge prototype created by AV Labs. The claws in this arm part increases attack abilities.
1230201	ReacularGUN(+1)	1	1	55	0	7	16777473	257	0	0	0	12	17	0	0	0	0	0	0	0	0	0	10	49	0	0	0	6	Reacular, Surge prototype created by AV Labs. The claws in this arm part increases attack abilities.
1230202	ReacularGUN(+2)	1	1	75	0	9	16777473	257	0	0	0	12	17	0	0	0	0	0	0	0	0	0	16	68	0	0	0	6	Reacular, Surge prototype created by AV Labs. The claws in this arm part increases attack abilities.
1230203	ReacularGUN(+3)	1	1	100	0	13	16777473	257	0	0	0	12	17	0	0	0	0	0	0	0	0	0	30	112	0	0	0	6	Reacular, Surge prototype created by AV Labs. The claws in this arm part increases attack abilities.
1230204	ReacularGUN(XMOG)	100	1	100	0	13	16777473	257	0	0	0	51	64	0	0	0	0	0	0	0	0	0	96	360	0	0	2	6	Reacular, Surge prototype created by AV Labs. The claws in this arm part increases attack abilities.
1230230	ReacularGUN(E1)	1	1	0	0	13	16777473	257	0	0	0	12	17	0	0	0	0	0	0	0	0	0	30	112	0	0	0	9	Reacular, Surge prototype created by AV Labs. The claws in this arm part increases attack abilities.
1230231	ReacularGUN(XE1)	100	1	0	0	13	16777473	257	0	0	0	51	64	0	0	0	0	0	0	0	0	0	96	360	0	0	2	9	Reacular, Surge prototype created by AV Labs. The claws in this arm part increases attack abilities.
1230240	ReacularGUN(E2)	1	1	0	0	13	16777473	257	0	0	0	12	17	0	0	0	0	0	0	0	0	0	30	112	0	0	0	10	Reacular, Surge prototype created by AV Labs. The claws in this arm part increases attack abilities.
1230241	ReacularGUN(XE2)	100	1	0	0	13	16777473	257	0	0	0	51	64	0	0	0	0	0	0	0	0	0	96	360	0	0	2	10	Reacular, Surge prototype created by AV Labs. The claws in this arm part increases attack abilities.
1230250	ReacularGUN(E3)	1	1	0	0	13	16777473	257	0	0	0	12	17	0	0	0	0	0	0	0	0	0	30	112	0	0	0	11	Reacular, Surge prototype created by AV Labs. The claws in this arm part increases attack abilities.
1230251	ReacularGUN(XE3)	100	1	0	0	13	16777473	257	0	0	0	51	64	0	0	0	0	0	0	0	0	0	96	360	0	0	2	11	Reacular, Surge prototype created by AV Labs. The claws in this arm part increases attack abilities.
1230300	Sinder	5	1	145	0	13	16777473	257	0	0	0	15	21	0	0	0	0	0	0	0	0	0	9	36	0	0	0	12	The Sinder arms are designed to penetrate the toughest armor on enemies viruses.
1230301	SinderGUN(+1)	7	1	110	0	14	16777473	257	0	0	0	15	21	0	0	0	0	0	0	0	0	0	18	72	0	0	0	12	The Sinder arms are designed to penetrate the toughest armor on enemies viruses.
1230302	SinderGUN(+2)	8	1	150	0	19	16777473	257	0	0	0	15	21	0	0	0	0	0	0	0	0	0	24	90	0	0	0	12	The Sinder arms are designed to penetrate the toughest armor on enemies viruses.
1230303	SinderGUN(+3)	10	1	200	0	25	16777473	257	0	0	0	15	21	0	0	0	0	0	0	0	0	0	38	135	0	0	0	12	The Sinder arms are designed to penetrate the toughest armor on enemies viruses.
1230304	SinderGUN(XMOG)	100	1	200	0	25	16777473	257	0	0	0	51	64	0	0	0	0	0	0	0	0	0	96	360	0	0	2	12	The Sinder arms are designed to penetrate the toughest armor on enemies viruses.
1230330	SinderGUN(E1)	10	1	0	0	25	16777473	257	0	0	0	15	21	0	0	0	0	0	0	0	0	0	38	135	0	0	0	15	The Sinder arms are designed to penetrate the toughest armor on enemies viruses.
1230331	SinderGUN(XE1)	100	1	0	0	25	16777473	257	0	0	0	51	64	0	0	0	0	0	0	0	0	0	96	360	0	0	2	15	The Sinder arms are designed to penetrate the toughest armor on enemies viruses.
1230340	SinderGUN(E2)	10	1	0	0	25	16777473	257	0	0	0	15	21	0	0	0	0	0	0	0	0	0	38	135	0	0	0	16	The Sinder arms are designed to penetrate the toughest armor on enemies viruses.
1230341	SinderGUN(XE2)	100	1	0	0	25	16777473	257	0	0	0	51	64	0	0	0	0	0	0	0	0	0	96	360	0	0	2	16	The Sinder arms are designed to penetrate the toughest armor on enemies viruses.
1230350	SinderGUN(E3)	10	1	0	0	25	16777473	257	0	0	0	15	21	0	0	0	0	0	0	0	0	0	38	135	0	0	0	17	The Sinder arms are designed to penetrate the toughest armor on enemies viruses.
1230351	SinderGUN(XE3)	100	1	0	0	25	16777473	257	0	0	0	51	64	0	0	0	0	0	0	0	0	0	96	360	0	0	2	17	The Sinder arms are designed to penetrate the toughest armor on enemies viruses.
1230400	Jet-Peak	15	1	210	0	22	16777473	257	0	0	0	18	25	0	0	0	0	0	0	0	0	0	12	48	0	0	0	18	The Jet-Peak set, created for mobility on all terrains.  The long segmented arms increase range.
1230401	Jet-PeakGUN(+1)	17	1	190	0	24	16777473	257	0	0	0	18	25	0	0	0	0	0	0	0	0	0	24	95	0	0	0	18	The Jet-Peak set, created for mobility on all terrains.  The long segmented arms increase range.
1230402	Jet-PeakGUN(+2)	18	1	250	0	31	16777473	257	0	0	0	18	25	0	0	0	0	0	0	0	0	0	30	112	0	0	0	18	The Jet-Peak set, created for mobility on all terrains.  The long segmented arms increase range.
1230403	Jet-PeakGUN(+3)	20	1	350	0	44	16777473	257	0	0	0	18	25	0	0	0	0	0	0	0	0	0	44	158	0	0	0	18	The Jet-Peak set, created for mobility on all terrains.  The long segmented arms increase range.
1230404	Jet-PeakGUN(XMOG)	100	1	350	0	44	16777473	257	0	0	0	51	64	0	0	0	0	0	0	0	0	0	96	360	0	0	2	18	The Jet-Peak set, created for mobility on all terrains.  The long segmented arms increase range.
1230430	Jet-PeakGUN(E1)	20	1	0	0	44	16777473	257	0	0	0	18	25	0	0	0	0	0	0	0	0	0	44	158	0	0	0	21	The Jet-Peak set, created for mobility on all terrains.  The long segmented arms increase range.
1230431	Jet-PeakGUN(XE1)	100	1	0	0	44	16777473	257	0	0	0	51	64	0	0	0	0	0	0	0	0	0	96	360	0	0	2	21	The Jet-Peak set, created for mobility on all terrains.  The long segmented arms increase range.
1230440	Jet-PeakGUN(E2)	20	1	0	0	44	16777473	257	0	0	0	18	25	0	0	0	0	0	0	0	0	0	44	158	0	0	0	22	The Jet-Peak set, created for mobility on all terrains.  The long segmented arms increase range.
1230441	Jet-PeakGUN(XE2)	100	1	0	0	44	16777473	257	0	0	0	51	64	0	0	0	0	0	0	0	0	0	96	360	0	0	2	22	The Jet-Peak set, created for mobility on all terrains.  The long segmented arms increase range.
1230450	Jet-PeakGUN(E3)	20	1	0	0	44	16777473	257	0	0	0	18	25	0	0	0	0	0	0	0	0	0	44	158	0	0	0	23	The Jet-Peak set, created for mobility on all terrains.  The long segmented arms increase range.
1230451	Jet-PeakGUN(XE3)	100	1	0	0	44	16777473	257	0	0	0	51	64	0	0	0	0	0	0	0	0	0	96	360	0	0	2	23	The Jet-Peak set, created for mobility on all terrains.  The long segmented arms increase range.
1230500	Byte-Blaster	25	1	270	0	28	16777473	257	0	0	0	21	29	0	0	0	0	0	0	0	0	0	16	59	0	0	0	24	The Byte-Blaster blade arms enhance the transformed heli-mode and basic attack.
1230501	Byte-BlasterGUN(+1)	27	1	250	0	31	16777473	257	0	0	0	21	29	0	0	0	0	0	0	0	0	0	32	107	0	0	0	24	The Byte-Blaster blade arms enhance the transformed heli-mode and basic attack.
1230502	Byte-BlasterGUN(+2)	28	1	340	0	43	16777473	257	0	0	0	21	29	0	0	0	0	0	0	0	0	0	38	135	0	0	0	24	The Byte-Blaster blade arms enhance the transformed heli-mode and basic attack.
1230503	Byte-BlasterGUN(+3)	30	1	450	0	56	16777473	257	0	0	0	21	29	0	0	0	0	0	0	0	0	0	52	180	0	0	0	24	The Byte-Blaster blade arms enhance the transformed heli-mode and basic attack.
1230504	Byte-BlasterGUN(XMOG)	100	1	450	0	56	16777473	257	0	0	0	51	64	0	0	0	0	0	0	0	0	0	96	360	0	0	2	24	The Byte-Blaster blade arms enhance the transformed heli-mode and basic attack.
1230530	Byte-BlasterGUN(E1)	30	1	0	0	56	16777473	257	0	0	0	21	29	0	0	0	0	0	0	0	0	0	52	180	0	0	0	27	The Byte-Blaster blade arms enhance the transformed heli-mode and basic attack.
1230531	Byte-BlasterGUN(XE1)	100	1	0	0	56	16777473	257	0	0	0	51	64	0	0	0	0	0	0	0	0	0	96	360	0	0	2	27	The Byte-Blaster blade arms enhance the transformed heli-mode and basic attack.
1230540	Byte-BlasterGUN(E2)	30	1	0	0	56	16777473	257	0	0	0	21	29	0	0	0	0	0	0	0	0	0	52	180	0	0	0	28	The Byte-Blaster blade arms enhance the transformed heli-mode and basic attack.
1230541	Byte-BlasterGUN(XE2)	100	1	0	0	56	16777473	257	0	0	0	51	64	0	0	0	0	0	0	0	0	0	96	360	0	0	2	28	The Byte-Blaster blade arms enhance the transformed heli-mode and basic attack.
1230550	Byte-BlasterGUN(E3)	30	1	0	0	56	16777473	257	0	0	0	21	29	0	0	0	0	0	0	0	0	0	52	180	0	0	0	29	The Byte-Blaster blade arms enhance the transformed heli-mode and basic attack.
1230551	Byte-BlasterGUN(XE3)	100	1	0	0	56	16777473	257	0	0	0	51	64	0	0	0	0	0	0	0	0	0	96	360	0	0	2	29	The Byte-Blaster blade arms enhance the transformed heli-mode and basic attack.
1230600	Skimmer	35	1	330	0	34	16777473	257	0	0	0	24	33	0	0	0	0	0	0	0	0	0	20	70	0	0	0	30	The extra points at the end of these arm units deliver greater attacking power.
1230601	SkimmerGUN(+1)	37	1	305	0	38	16777473	257	0	0	0	24	33	0	0	0	0	0	0	0	0	0	40	138	0	0	0	30	The extra points at the end of these arm units deliver greater attacking power.
1230602	SkimmerGUN(+2)	38	1	410	0	51	16777473	257	0	0	0	24	33	0	0	0	0	0	0	0	0	0	44	158	0	0	0	30	The extra points at the end of these arm units deliver greater attacking power.
1230603	SkimmerGUN(+3)	40	1	550	0	69	16777473	257	0	0	0	24	33	0	0	0	0	0	0	0	0	0	58	202	0	0	0	30	The extra points at the end of these arm units deliver greater attacking power.
1230604	SkimmerGUN(XMOG)	100	1	550	0	69	16777473	257	0	0	0	51	64	0	0	0	0	0	0	0	0	0	96	360	0	0	2	30	The extra points at the end of these arm units deliver greater attacking power.
